event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
1399,84,1. FC Köln,away, 56 ,Substitution, Linton Maina , Dejan Ljubičić 
1400,84,1. FC Köln,away, 56 ,Substitution, Jan Thielmann , Sargis Adamyan 
1401,84,1. FC Köln,away, 58 ,Yellow card, Florian Dietz ,
1402,84,Eintracht Frankfurt,home, 63 ,Substitution, Ansgar Knauff , Sebastian Rode 
1403,84,Eintracht Frankfurt,home, 69 ,Substitution, Daichi Kamada , Jesper Lindstrøm 
1404,84,Eintracht Frankfurt,home, 69 ,Substitution, Lucas Alario , Rafael Borré 
1405,84,Eintracht Frankfurt,home, 71 ,Goal, Daichi Kamada ,
1406,84,1. FC Köln,away, 75 ,Substitution, Ondrej Duda , Mathias Olesen 
1407,84,Eintracht Frankfurt,home, 80 ,Substitution, Christopher Lenz , Luca Pellegrini 
1408,84,Eintracht Frankfurt,home, 80 ,Substitution, Faride Alidou , Randal Kolo Muani 
1409,84,1. FC Köln,away, 82 ,Goal, Jan Thielmann ,
1410,84,1. FC Köln,away, 87 ,Substitution, Kingsley Schindler , Florian Kainz 
1411,85,RB Leipzig,away, 30 ,Yellow card, Kevin Kampl ,
1412,85,1. FC Union Berlin,home, 32 ,Goal, Jordan Siebatcheu , Sheraldo Becker 
1413,85,1. FC Union Berlin,home, 38 ,Goal, Sheraldo Becker , Jordan Siebatcheu 
1414,85,RB Leipzig,away, 45 ,Substitution, Marcel Halstenberg , Joško Gvardiol 
1415,85,1. FC Union Berlin,home, 49 ,Yellow card, Frederik Rønnow ,
1416,85,1. FC Union Berlin,home, 62 ,Substitution, Kevin Behrens , Jordan Siebatcheu 
1417,85,RB Leipzig,away, 62 ,Substitution, Amadou Haidara , Kevin Kampl 
1418,85,1. FC Union Berlin,home, 65 ,Yellow card, Kevin Behrens ,
1419,85,RB Leipzig,away, 71 ,Substitution, André Silva , Konrad Laimer 
1420,85,1. FC Union Berlin,home, 74 ,Substitution, Morten Thorsby , Janik Haberer 
1421,85,1. FC Union Berlin,home, 74 ,Substitution, Genki Haraguchi , András Schäfer 
1422,85,1. FC Union Berlin,home, 74 ,Substitution, Sven Michel , Sheraldo Becker 
1423,85,RB Leipzig,away, 78 ,Substitution, Emil Forsberg , Dani Olmo 
1424,85,1. FC Union Berlin,home, 80 ,Substitution, Niko Gießelmann , Julian Ryerson 
1425,85,RB Leipzig,away, 83 ,Goal, Willi Orban , David Raum 
1426,86,SC Freiburg,away, 11 ,Goal, Vincenzo Grifo , Kiliann Sildillia 
1427,86,VfB Stuttgart,home, 15 ,Yellow card, Borna Sosa ,
1428,86,SC Freiburg,away, 28 ,Yellow card, Roland Sallai ,
1429,86,VfB Stuttgart,home, 28 ,Yellow card, Chris Führich ,
1430,86,VfB Stuttgart,home, 46 ,Yellow card, Naouirou Ahamada ,
1431,86,SC Freiburg,away, 60 ,Substitution, Manuel Gulde , Roland Sallai 
1432,86,SC Freiburg,away, 60 ,Substitution, Jeong Woo-yeong , Ritsu Dōan 
1433,86,VfB Stuttgart,home, 71 ,Substitution, Luca Pfeiffer , Borna Sosa 
1434,86,VfB Stuttgart,home, 71 ,Substitution, Lilian Egloff , Chris Führich 
1435,86,VfB Stuttgart,home, 78 ,Substitution, Enzo Millot , Naouirou Ahamada 
1436,86,SC Freiburg,away, 81 ,Substitution, Daniel-Kofi Kyereh , Michael Gregoritsch 
1437,86,SC Freiburg,away, 81 ,Substitution, Hugo Siquet , Kiliann Sildillia 
1438,86,SC Freiburg,away, 81 ,Substitution, Yannik Keitel , Vincenzo Grifo 
1439,86,SC Freiburg,away, 84 ,Yellow card, Yannik Keitel ,
1440,86,VfB Stuttgart,home, 85 ,Substitution, Juan Perea , Josha Vagnoman 
1441,86,VfB Stuttgart,home, 98 ,Yellow card, Konstantinos Mavropanos ,
1442,87,Augsburg,home, 3 ,Yellow card, Jeffrey Gouweleeuw ,
1443,87,Mainz 05,away, 29 ,Yellow card, Stefan Bell ,
1444,87,Augsburg,home, 29 ,Yellow card, Elvis Rexhbeçaj ,
1445,87,Mainz 05,away, 31 ,Goal, Karim Onisiwo , Angelo Fulgini 
1446,87,Augsburg,home, 35 ,Goal, Ermedin Demirovic , Felix Uduokhai 
1447,87,Mainz 05,away, 62 ,Missed penalty, Aarón Martin , Missed penalty 
1448,87,Mainz 05,away, 62 ,Yellow card, Jonathan Burkardt ,
1449,87,Mainz 05,away, 68 ,Substitution, Lee Jae-sung , Angelo Fulgini 
1450,87,Augsburg,home, 68 ,Substitution, Ricardo Pepi , Fredrik Jensen 
1451,87,Augsburg,home, 68 ,Substitution, Ruben Vargas , Arne Maier 
1452,87,Augsburg,home, 71 ,Substitution, Andre Hahn , Ermedin Demirovic 
1453,87,Mainz 05,away, 75 ,Substitution, Edimilson Fernandes , Silvan Widmer 
1454,87,Mainz 05,away, 75 ,Substitution, Delano Burgzorg , Jonathan Burkardt 
1455,87,Augsburg,home, 85 ,Substitution, Julian Baumgartlinger , Carlos Gruezo 
1456,87,Augsburg,home, 85 ,Substitution, Daniel Caligiuri , Mads Pedersen 
1457,87,Mainz 05,away, 88 ,Substitution, Marlon Mustapha , Karim Onisiwo 
1458,87,Mainz 05,away, 88 ,Substitution, Leandro Barreiro , Anton Stach 
1459,87,Mainz 05,away, 93 ,Goal, Lee Jae-sung , Aarón Martin 
1460,88,Borussia Dortmund,home, 18 ,Substitution, Emre Can , Mahmoud Dahoud 
1461,88,Werder Bremen,away, 29 ,Yellow card, Niclas Füllkrug ,
1462,88,Borussia Dortmund,home, 39 ,Yellow card, Anthony Modeste ,
1463,88,Borussia Dortmund,home, 42 ,Yellow card, Emre Can ,
1464,88,Borussia Dortmund,home, 47 ,Goal, Julian Brandt , Marco Reus 
1465,88,Werder Bremen,away, 62 ,Substitution, Romano Schmid , Jens Stage 
1466,88,Borussia Dortmund,home, 62 ,Substitution, Giovanni Reyna , Jamie Bynoe-Gittens 
1467,88,Borussia Dortmund,home, 62 ,Substitution, Niklas Süle , Mats Hummels 
1468,88,Borussia Dortmund,home, 62 ,Substitution, Thorgan Hazard , Julian Brandt 
1469,88,Werder Bremen,away, 70 ,Substitution, Niklas Schmidt , Leonardo Bittencourt 
1470,88,Werder Bremen,away, 70 ,Substitution, Lee Buchanan , Anthony Jung 
1471,88,Borussia Dortmund,home, 77 ,Goal, Raphaël Guerreiro , Marco Reus 
1472,88,Werder Bremen,away, 81 ,Substitution, Oliver Burke , Marvin Ducksch 
1473,88,Borussia Dortmund,home, 81 ,Substitution, Youssoufa Moukoko , Anthony Modeste 
1474,88,Werder Bremen,away, 81 ,Substitution, Ilia Gruev , Christian Groß 
1475,88,Borussia Dortmund,home, 83 ,Yellow card, Marius Wolf ,
1476,88,Werder Bremen,away, 89 ,Goal, Lee Buchanan ,
1477,88,Borussia Dortmund,home, 91 ,Yellow card, Marco Reus ,
1478,88,Werder Bremen,away, 93 ,Goal, Niklas Schmidt , Amos Pieper 
1479,88,Werder Bremen,away, 95 ,Goal, Oliver Burke , Mitchell Weiser 
1480,89,Hoffenheim,away, 9 ,Goal, Christoph Baumgartner , Grischa Prömel 
1481,89,Hoffenheim,away, 34 ,Goal, Andrej Kramarić ,
1482,89,Hoffenheim,away, 40 ,Disallowed goal,Disallowed goal,
1483,89,Bayer Leverkusen,home, 45 ,Substitution, Exequiel Palacios , Charles Aránguiz 
1484,89,Bayer Leverkusen,home, 45 ,Substitution, Kerem Demirbay , Adam Hložek 
1485,89,Bayer Leverkusen,home, 56 ,Yellow card, Moussa Diaby ,
1486,89,Hoffenheim,away, 57 ,Yellow card, Ozan Kabak ,
1487,89,Bayer Leverkusen,home, 66 ,Substitution, Paulinho , Robert Andrich 
1488,89,Hoffenheim,away, 69 ,Substitution, Munas Dabbur , Christoph Baumgartner 
1489,89,Hoffenheim,away, 70 ,Substitution, Pavel Kaderabek , Robert Skov 
1490,89,Hoffenheim,away, 74 ,Yellow card, Georginio Rutter ,
1491,89,Hoffenheim,away, 75 ,Substitution, Sebastian Rudy , Dennis Geiger 
1492,89,Bayer Leverkusen,home, 76 ,Substitution, Nadiem Amiri , Sardar Azmoun 
1493,89,Bayer Leverkusen,home, 76 ,Substitution, Mitchel Bakker , Edmond Tapsoba 
1494,89,Hoffenheim,away, 78 ,Goal, Georginio Rutter , Andrej Kramarić 
1495,89,Hoffenheim,away, 83 ,Yellow card, Angeliño ,
1496,89,Hoffenheim,away, 85 ,Substitution, Angelo Stiller , Georginio Rutter 
1497,89,Hoffenheim,away, 86 ,Yellow card, Kevin Akpoguma ,
1498,89,Hoffenheim,away, 86 ,Substitution, Jacob Bruun Larsen , Andrej Kramarić 
1499,90,Schalke 04,away, 4 ,Yellow card, Danny Latza ,
1500,90,Schalke 04,away, 25 ,Yellow card, Malick Thiaw ,
1501,90,VfL Wolfsburg,home, 26 ,Yellow card, Sebastiaan Bornauw ,
1502,90,Schalke 04,away, 48 ,Missed penalty, Simon Terodde , Missed penalty 
1503,90,VfL Wolfsburg,home, 45 ,Substitution, Ridle Baku , Sebastiaan Bornauw 
1504,90,Schalke 04,away, 45 ,Substitution, Florian Flick , Danny Latza 
1505,90,VfL Wolfsburg,home, 59 ,Substitution, Max Kruse , Mattias Svanberg 
1506,90,VfL Wolfsburg,home, 59 ,Substitution, Maximilian Philipp , Omar Marmoush 
1507,90,Schalke 04,away, 65 ,Yellow card, Marius Bülter ,
1508,90,VfL Wolfsburg,home, 66 ,Disallowed goal,Disallowed goal,
1509,90,Schalke 04,away, 71 ,Substitution, Jordan Larsson , Rodrigo Zalazar 
1510,90,Schalke 04,away, 71 ,Substitution, Sebastian Polter , Simon Terodde 
1511,90,VfL Wolfsburg,home, 76 ,Substitution, Kevin Paredes , Jakub Kamiński 
1512,90,Schalke 04,away, 87 ,Substitution, Mehmet Aydin , Tom Krauß 
1513,90,Schalke 04,away, 87 ,Substitution, Kerim Çalhanoğlu , Thomas Ouwejan 
1514,91,M'gladbach,home, 34 ,Penalty, Alassane Plea , Penalty 
1515,91,Hertha BSC,away, 34 ,Yellow card, Filip Uremović ,
1516,91,Hertha BSC,away, 57 ,Substitution, Jean Boëtius , Ivan Šunjić 
1517,91,Hertha BSC,away, 69 ,Second yellow card, Filip Uremović ,
1518,91,M'gladbach,home, 70 ,Missed penalty, Jonas Hofmann , Missed penalty 
1519,91,Hertha BSC,away, 72 ,Substitution, Stevan Jovetic , Wilfried Kanga 
1520,91,Hertha BSC,away, 72 ,Substitution, Márton Dárdai , Chidera Ejuke 
1521,91,Hertha BSC,away, 83 ,Substitution, Kevin Boateng , Lucas Tousart 
1522,91,Hertha BSC,away, 83 ,Substitution, Davie Selke , Suat Serdar 
1523,91,M'gladbach,home, 91 ,Substitution, Hannes Wolf , Jonas Hofmann 
1524,91,M'gladbach,home, 94 ,Substitution, Patrick Herrmann , Alassane Plea 
1525,91,M'gladbach,home, 95 ,Yellow card, Patrick Herrmann ,
1526,91,M'gladbach,home, 96 ,Substitution, Marvin Friedrich , Florian Neuhaus 
1527,92,Bayern Munich,home, 15 ,Yellow card, Lucas Hernandez ,
1528,92,Bayern Munich,home, 20 ,Disallowed goal,Disallowed goal,
1529,92,Bayern Munich,home, 23 ,Yellow card, Sven Ulreich ,
1530,92,Bayern Munich,home, 33 ,Goal, Jamal Musiala ,
1531,92,Bayern Munich,home, 43 ,Goal, Thomas Müller , Joshua Kimmich 
1532,92,Bayern Munich,home, 45 ,Substitution, Leroy Sané , Serge Gnabry 
1533,92,VfL Wolfsburg,away, 45 ,Substitution, Max Kruse , Patrick Wimmer 
1534,92,VfL Wolfsburg,away, 52 ,Yellow card, Mattias Svanberg ,
1535,92,VfL Wolfsburg,away, 61 ,Substitution, Felix Nmecha , Mattias Svanberg 
1536,92,VfL Wolfsburg,away, 68 ,Substitution, Luca Waldschmidt , Omar Marmoush 
1537,92,Bayern Munich,home, 80 ,Substitution, Mathys Tel , Sadio Mané 
1538,92,Bayern Munich,home, 83 ,Substitution, Ryan Gravenberch , Jamal Musiala 
1539,92,VfL Wolfsburg,away, 83 ,Substitution, Aster Vranckx , Maximilian Arnold 
1540,92,VfL Wolfsburg,away, 83 ,Substitution, Josip Brekalo , Lukas Nmecha 
1541,93,Mainz 05,home, 5 ,Yellow card, Karim Onisiwo ,
1542,93,1. FC Union Berlin,away, 61 ,Substitution, András Schäfer , Janik Haberer 
1543,93,Mainz 05,home, 65 ,Substitution, Angelo Fulgini , Lee Jae-sung 
1544,93,Mainz 05,home, 65 ,Substitution, Leandro Barreiro , Anton Stach 
1545,93,1. FC Union Berlin,away, 70 ,Substitution, Morten Thorsby , Genki Haraguchi 
1546,93,1. FC Union Berlin,away, 70 ,Substitution, Kevin Behrens , Jordan Siebatcheu 
1547,93,Mainz 05,home, 75 ,Substitution, Marlon Mustapha , Marcus Ingvartsen 
1548,93,1. FC Union Berlin,away, 82 ,Substitution, Christopher Trimmel , Julian Ryerson 
1549,93,1. FC Union Berlin,away, 82 ,Substitution, Sven Michel , Sheraldo Becker 
1550,93,Mainz 05,home, 85 ,Substitution, Delano Burgzorg , Karim Onisiwo 
1551,94,Schalke 04,home, 29 ,Goal, Rodrigo Zalazar , Tobias Mohr 
1552,94,Schalke 04,home, 35 ,Yellow card, Tom Krauß ,
1553,94,Schalke 04,home, 40 ,Yellow card, Thomas Ouwejan ,
1554,94,Schalke 04,home, 44 ,Yellow card, Rodrigo Zalazar ,
1555,94,M'gladbach,away, 46 ,Yellow card, K Koné ,
1556,94,Schalke 04,home, 57 ,Yellow card, Alex Král ,
1557,94,Schalke 04,home, 60 ,Substitution, Jordan Larsson , Tobias Mohr 
1558,94,Schalke 04,home, 66 ,Substitution, Sebastian Polter , Simon Terodde 
1559,94,Schalke 04,home, 66 ,Substitution, Florent Mollet , Rodrigo Zalazar 
1560,94,M'gladbach,away, 72 ,Goal, Jonas Hofmann , Marcus Thuram 
1561,94,M'gladbach,away, 78 ,Goal, Marcus Thuram ,
1562,94,Schalke 04,home, 85 ,Substitution, Danny Latza , Alex Král 
1563,94,M'gladbach,away, 88 ,Substitution, Patrick Herrmann , Jonas Hofmann 
1564,94,M'gladbach,away, 88 ,Substitution, Marvin Friedrich , K Koné 
1565,94,M'gladbach,away, 92 ,Yellow card, Patrick Herrmann ,
1566,94,Schalke 04,home, 93 ,Penalty, Marius Bülter , Penalty 
1567,95,VfL Bochum,away, 10 ,Goal, Simon Zoller , Philipp Hofmann 
1568,95,VfL Bochum,away, 13 ,Goal, Simon Zoller , Kevin Stöger 
1569,95,Hoffenheim,home, 14 ,Goal, Christoph Baumgartner ,
1570,95,Hoffenheim,home, 23 ,Goal, Ozan Kabak , Dennis Geiger 
1571,95,Hoffenheim,home, 45 ,Substitution, Kevin Akpoguma , Stanley Nsoki 
1572,95,Hoffenheim,home, 51 ,Substitution, Pavel Kaderabek , Kevin Vogt 
1573,95,VfL Bochum,away, 58 ,Yellow card, Anthony Losilla ,
1574,95,Hoffenheim,home, 59 ,Missed penalty, Andrej Kramarić , Missed penalty 
1575,95,Hoffenheim,home, 62 ,Substitution, Georginio Rutter , Jacob Bruun Larsen 
1576,95,Hoffenheim,home, 62 ,Substitution, Sebastian Rudy , Dennis Geiger 
1577,95,Hoffenheim,home, 67 ,Yellow card, Kevin Akpoguma ,
1578,95,VfL Bochum,away, 72 ,Substitution, Vasilios Lampropoulos , Dominique Heintz 
1579,95,Hoffenheim,home, 75 ,Substitution, Munas Dabbur , Christoph Baumgartner 
1580,95,VfL Bochum,away, 76 ,Substitution, Erhan Mašović , Jordi Osei-Tutu 
